eventId,post_id,label,Pattern,type,Unnamed: 5,Templates,,
54,48477909,1,1,TPL-LLL,,"File <pyshell#6>, line 1, in <module> import tensorflow as tf[SEP]File <*>/site-packages/tensorflow/__init__.py, line 24, in <module> from tensorflow.python import *[SEP]File <*>/site-packages/tensorflow/python/__init__.py, line 49, in <module> from tensorflow.python import pywrap_tensorflow[SEP]File <*>/site-packages/tensorflow/python/pywrap_tensorflow.py, line 30, in <module> self_check.preload_check()[SEP]File <*>/site-packages/tensorflow/python/platform/self_check.py, line 82, in preload_check % (build_info.cudart_dll_name, build_info.cuda_version_number))[SEP]ImportError: Could not find 'cudart64_90.dll'. TensorFlow requires that this DLL be installed in a directory that is named in your %PATH% environment variable. Download and install CUDA 9.0 from this URL: https://developer.nvidia.com/cuda-toolkit",,
55,48546508,1,1,TPL-LLL,,"File <*>python2.7/runpy.py, line 174, in _run_module_as_main ""__main__"", fname, loader, pkg_name)[SEP]File <*>python2.7/runpy.py, line 72, in _run_code exec code in run_globals[SEP]File <*>python2.7/site-packages/object_detection/train.py, line 49, in <module> from object_detection import trainer[SEP]File <*>python2.7/site-packages/object_detection/trainer.py, line 27, in <module> from object_detection.builders import preprocessor_builder[SEP]File <*>python2.7/site-packages/object_detection/builders/preprocessor_builder.py, line 21, in <module> from object_detection.protos import preprocessor_pb2[SEP]File <*>python2.7/site-packages/object_detection/protos/preprocessor_pb2.py, line 71, in <module> options=None, file=DESCRIPTOR),[SEP]TypeError: __new__() got an unexpected keyword argument 'file'",,
56,49113497,1,1,TPL-hardware,,"File <*>/site-packages/tensorflow/python/pywrap_tensorflow.py, line 58, in <module> from tensorflow.python.pywrap_tensorflow_internal import *[SEP]File <*>/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 21, in <module> _pywrap_tensorflow_internal = swig_import_helper()[SEP]File <*>/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 20, in swig_import_helper return importlib.import_module('_pywrap_tensorflow_internal')[SEP]File <*>/__init__.py, line 126, in import_module return _bootstrap._gcd_import(name[level:], package, level)[SEP]ModuleNotFoundError: No module named '_pywrap_tensorflow_internal'",,
57,49113497,1,1,TPL-hardware,,"File <*>/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 18, in swig_import_helper return importlib.import_module(mname)[SEP]File <*>/__init__.py, line 126, in import_module return _bootstrap._gcd_import(name[level:], package, level)[SEP]File <frozen importlib._bootstrap>, line 994, in _gcd_import [CODE][SEP]File <frozen importlib._bootstrap>, line 971, in _find_and_load [CODE][SEP]File <frozen importlib._bootstrap>, line 955, in _find_and_load_unlocked [CODE][SEP]File <frozen importlib._bootstrap>, line 658, in _load_unlocked [CODE][SEP]File <frozen importlib._bootstrap>, line 571, in module_from_spec [CODE][SEP]File <frozen importlib._bootstrap_external>, line 922, in create_module [CODE][SEP]File <frozen importlib._bootstrap>, line 219, in _call_with_frames_removed [CODE][SEP]ImportError: DLL load failed with error code -1073741795",,
58,49913335,1,1,TPL-TPL,,"File <stdin>, line 1, in <module> [CODE][SEP]File <*>/__init__.py, line 1, in <module> from .pycaffe import Net, SGDSolver, NesterovSolver, AdaGradSolver, RMSPropSolver, AdaDeltaSolver, AdamSolver, NCCL, Timer[SEP]File <*>/pycaffe.py, line 15, in <module> import caffe.io[SEP]File <*>/io.py, line 2, in <module> import skimage.io[SEP]File <*>python3.6/site-packages/skimage/io/__init__.py, line 15, in <module> reset_plugins()[SEP]File <*>python3.6/site-packages/skimage/io/manage_plugins.py, line 93, in reset_plugins _load_preferred_plugins()[SEP]File <*>python3.6/site-packages/skimage/io/manage_plugins.py, line 73, in _load_preferred_plugins _set_plugin(p_type, preferred_plugins['all'])[SEP]File <*>python3.6/site-packages/skimage/io/manage_plugins.py, line 85, in _set_plugin use_plugin(plugin, kind=plugin_type)[SEP]File <*>python3.6/site-packages/skimage/io/manage_plugins.py, line 255, in use_plugin _load(name)[SEP]File <*>python3.6/site-packages/skimage/io/manage_plugins.py, line 299, in _load fromlist=[modname])[SEP]File <*>python3.6/site-packages/skimage/io/_plugins/matplotlib_plugin.py, line 3, in <module> import matplotlib.pyplot as plt[SEP]File <*>python3.6/site-packages/matplotlib/pyplot.py, line 40, in <module> from matplotlib.figure import Figure, figaspect[SEP]File <*>python3.6/site-packages/matplotlib/figure.py, line 39, in <module> from matplotlib.axes import Axes, SubplotBase, subplot_class_factory[SEP]File <*>python3.6/site-packages/matplotlib/axes/__init__.py, line 4, in <module> from ._subplots import *[SEP]File <*>python3.6/site-packages/matplotlib/axes/_subplots.py, line 10, in <module> from matplotlib.axes._axes import Axes[SEP]File <*>python3.6/site-packages/matplotlib/axes/_axes.py, line 23, in <module> import matplotlib.dates as _ # <-registers a date unit converter[SEP]File <*>python3.6/site-packages/matplotlib/dates.py, line 148, in <module> from dateutil.rrule import (rrule, MO, TU, WE, TH, FR, SA, SU, YEARLY,[SEP]File <*>python3.6/site-packages/dateutil/rrule.py, line 55, in [FUNC] [CODE][SEP]SyntaxError: invalid syntax",,
59,50354158,1,2,CORE-TPL,,"File [FILE], line 9, in <module>() features, label = iter(train_dataset).next()[SEP]TypeError: 'BatchDataset' object is not iterable",,
60,50430086,1,1,TPL-hardware,,"File <*>/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 14, in swig_import_helper return importlib.import_module(mname)[SEP]File <*>/__init__.py, line 126, in import_module return _bootstrap._gcd_import(name[level:], package, level)[SEP]File <frozen importlib._bootstrap>, line 994, in _gcd_import [CODE][SEP]File <frozen importlib._bootstrap>, line 971, in _find_and_load [CODE][SEP]File <frozen importlib._bootstrap>, line 955, in _find_and_load_unlocked [CODE][SEP]File <frozen importlib._bootstrap>, line 658, in _load_unlocked [CODE][SEP]File <frozen importlib._bootstrap>, line 571, in module_from_spec [CODE][SEP]File <frozen importlib._bootstrap_external>, line 922, in create_module [CODE][SEP]File <frozen importlib._bootstrap>, line 219, in _call_with_frames_removed [CODE][SEP]ImportError: DLL load failed: A dynamic link library (DLL) initialization routine failed.",,
61,50430086,1,1,TPL-hardware,,"File <*>/site-packages/tensorflow/python/pywrap_tensorflow.py, line 58, in <module> from tensorflow.python.pywrap_tensorflow_internal import *[SEP]File <*>/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 17, in <module> _pywrap_tensorflow_internal = swig_import_helper()[SEP]File <*>/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 16, in swig_import_helper return importlib.import_module('_pywrap_tensorflow_internal')[SEP]File <*>/__init__.py, line 126, in import_module return _bootstrap._gcd_import(name[level:], package, level)[SEP]ModuleNotFoundError: No module named '_pywrap_tensorflow_internal'",,
62,50542683,1,1,CORE-python,,"File kerasbottleneck.py, line 103, in <module> save_bottlebeck_features()[SEP]File kerasbottleneck.py, line 69, in save_bottlebeck_features np.save(open('bottleneck_features_train.npy', 'w'),bottleneck_features_train)[SEP]File <*>python3.6/site-packages/numpy/lib/npyio.py, line 511, in save pickle_kwargs=pickle_kwargs)[SEP]File <*>python3.6/site-packages/numpy/lib/format.py, line 565, in write_array version)[SEP]File <*>python3.6/site-packages/numpy/lib/format.py, line 335, in _write_array_header fp.write(header_prefix)[SEP]TypeError: write() argument must be str, not bytes",,
63,50542683,1,1,CORE-python,,"File kerasbottleneck.py, line 104, in <module> train_top_model()[SEP]File kerasbottleneck.py, line 82, in train_top_model train_data = np.load(open('bottleneck_features_train.npy'))[SEP]File <*>python3.6/site-packages/numpy/lib/npyio.py, line 404, in load magic = fid.read(N)[SEP]File <*>python3.6/codecs.py, line 321, in decode (result, consumed) = self._buffer_decode(data, self.errors, final)[SEP]UnicodeDecodeError: 'utf-8' codec can't decode byte 0x93 in position 0: invalid start byte",,
64,50830736,1,1,CORE-TPL,,"File <stdin>, line 1, in <module> [CODE][SEP]File <*>python3.6/site-packages/keras/models.py, line 243, in load_model model = model_from_config(model_config, custom_objects=custom_objects)[SEP]File <*>python3.6/site-packages/keras/models.py, line 317, in model_from_config return layer_module.deserialize(config, custom_objects=custom_objects)[SEP]File <*>python3.6/site-packages/keras/layers/__init__.py, line 55, in deserialize printable_module_name='layer')[SEP]File <*>python3.6/site-packages/keras/utils/generic_utils.py, line 143, in deserialize_keras_object list(custom_objects.items())))[SEP]File <*>python3.6/site-packages/keras/models.py, line 1352, in from_config layer = layer_module.deserialize(conf, custom_objects=custom_objects)[SEP]File <*>python3.6/site-packages/keras/utils/generic_utils.py, line 145, in deserialize_keras_object return cls.from_config(config['config'])[SEP]File <*>python3.6/site-packages/keras/engine/topology.py, line 1269, in from_config return cls(**config)[SEP]File <*>python3.6/site-packages/keras/layers/core.py, line 483, in __init__ super(Flatten, self).__init__(**kwargs)[SEP]File <*>python3.6/site-packages/keras/engine/topology.py, line 292, in __init__ raise TypeError('Keyword argument not understood:', kwarg)[SEP]TypeError: ('Keyword argument not understood:', 'data_format')",,
65,51337939,1,1,TPL-python,,"File <stdin>, line 1, in <module> [CODE][SEP]File <*>python3.7/site-packages/tensorflow/__init__.py, line 22, in <module> from tensorflow.python import pywrap_tensorflow # pylint: disable=unused-import[SEP]File <*>python3.7/site-packages/tensorflow/python/__init__.py, line 49, in <module> from tensorflow.python import pywrap_tensorflow[SEP]File <*>python3.7/site-packages/tensorflow/python/pywrap_tensorflow.py, line 58, in <module> from tensorflow.python.pywrap_tensorflow_internal import *[SEP]File <*>python3.7/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 114, in [FUNC] [CODE][SEP]SyntaxError: invalid syntax",,
66,51675235,1,1,CORE-TPL,,"File <stdin>, line 1, in <module> [CODE][SEP]AttributeError: module 'tensorflow.python.keras.datasets.fashion_mnist' has no attribute 'load_data'",,
67,51821537,1,1,TPL-TPL,,"File <*>/train_network.py, line 109, in <module> model = LeNet.build(width=100, height=100, depth=3, classes=5)[SEP]File <*>/lenet.py, line 39, in build output = model(pretrainedOutput)[SEP]File <*>python3.6/dist-packages/keras/engine/base_layer.py, line 443, in __call__ previous_mask = _collect_previous_mask(inputs)[SEP]File <*>python3.6/dist-packages/keras/engine/base_layer.py, line 1311, in _collect_previous_mask mask = node.output_masks[tensor_index][SEP]AttributeError: 'Node' object has no attribute 'output_masks'",,
68,51848122,1,1,TPL-os,,"File <*>python3.6/site-packages/tensorflow/python/pywrap_tensorflow.py, line 58, in <module> from tensorflow.python.pywrap_tensorflow_internal import *[SEP]File <*>python3.6/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 28, in <module> _pywrap_tensorflow_internal = swig_import_helper()[SEP]File <*>python3.6/site-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 24, in swig_import_helper _mod = imp.load_module('_pywrap_tensorflow_internal', fp, pathname, description)[SEP]File <*>python3.6/imp.py, line 243, in load_module return load_dynamic(name, filename, file)[SEP]File <*>python3.6/imp.py, line 343, in load_dynamic return _load(spec)[SEP]ImportError: dlopen(/Users/me/tensorflow/lib/python3.6/site-packages/tensorflow/python/_pywrap_tensorflow_internal.so, 6): Symbol not found: _SecKeyCopyExternalRepresentation",,
69,52542275,1,2,CORE-TPL,,"File [FILE], line 1, in <module>() from keras.layers import Merge[SEP]ImportError: cannot import name 'Merge'",,
70,53285424,1,1,TPL-TPL,,"File tSNE-images.py, line 95, in <module> run_tsne(images_path, output_path, tsne_dimensions, tsne_perplexity, tsne_learning_rate)[SEP]File tSNE-images.py, line 75, in run_tsne images, pca_features = analyze_images(images_path)[SEP]File tSNE-images.py, line 50, in analyze_images feat_extractor = Model(inputs=model.input, outputs=model.get_layer(""fc2"").output)[SEP]File <*>python3.6/site-packages/keras/legacy/interfaces.py, line 91, in wrapper return func(*args, **kwargs)[SEP]File <*>python3.6/site-packages/keras/engine/network.py, line 91, in __init__ self._init_graph_network(*args, **kwargs)[SEP]File <*>python3.6/site-packages/keras/engine/network.py, line 251, in _init_graph_network input_shapes=[x._keras_shape for x in self.inputs],[SEP]File <*>python3.6/site-packages/keras/engine/network.py, line 251, in <listcomp> input_shapes=[x._keras_shape for x in self.inputs],[SEP]AttributeError: 'Tensor' object has no attribute '_keras_shape'",,
71,54307268,1,2,CORE-TPL,,"File [FILE], line 2, in <module>() from keras.utils import model_to_dot[SEP]ImportError: cannot import name 'model_to_dot'",,
72,54613474,1,1,TPL-TPL,,"File <input>, line 3, in <module> [CODE][SEP]AttributeError: 'Tensor' object has no attribute '_keras_shape'",,
73,54650423,1,1,CORE-TPL,,"File serialize_model.py, line 60, in <module> traced_script_module.save(""model.pt"")[SEP]AttributeError: 'function' object has no attribute 'save'",,
74,54668364,1,1,CORE-TPL,,"File <*>python3.6/site-packages/tensorflow/python/framework/tensor_util.py, line 527, in make_tensor_proto str_values = [compat.as_bytes(x) for x in proto_values][SEP]File <*>python3.6/site-packages/tensorflow/python/framework/tensor_util.py, line 527, in <listcomp> str_values = [compat.as_bytes(x) for x in proto_values][SEP]File <*>python3.6/site-packages/tensorflow/python/util/compat.py, line 61, in as_bytes (bytes_or_text,))[SEP]TypeError: Expected binary or unicode string, got {'DispositionSoldAmount': <tf.Tensor 'random_shuffle_queue_DequeueMany:4' shape=(128,) dtype=float64>}",,
75,54668364,1,1,CORE-TPL,,"File tuto.py, line 85, in <module> estimator.train(input_fn=get_input_fn(num_epochs=None,n_batch = 128,shuffle=True),steps=1000)[SEP]File <*>python3.6/site-packages/tensorflow/python/estimator/estimator.py, line 354, in train loss = self._train_model(input_fn, hooks, saving_listeners)[SEP]File <*>python3.6/site-packages/tensorflow/python/estimator/estimator.py, line 1207, in _train_model return self._train_model_default(input_fn, hooks, saving_listeners)[SEP]File <*>python3.6/site-packages/tensorflow/python/estimator/estimator.py, line 1237, in _train_model_default features, labels, model_fn_lib.ModeKeys.TRAIN, self.config)[SEP]File <*>python3.6/site-packages/tensorflow/python/estimator/estimator.py, line 1195, in _call_model_fn model_fn_results = self._model_fn(features=features, **kwargs)[SEP]File <*>python3.6/site-packages/tensorflow/python/estimator/canned/, line 537, in _model_fn sparse_combiner=sparse_combiner)[SEP]File <*>python3.6/site-packages/tensorflow/python/estimator/canned/, line 215, in _linear_model_fn logits=logits)[SEP]File <*>python3.6/site-packages/tensorflow/python/estimator/canned/head.py, line 239, in create_estimator_spec regularization_losses))[SEP]File <*>python3.6/site-packages/tensorflow/python/estimator/canned/head.py, line 1482, in _create_tpu_estimator_spec features=features, mode=mode, logits=logits, labels=labels)[SEP]File <*>python3.6/site-packages/tensorflow/python/estimator/canned/head.py, line 1381, in create_loss expected_labels_dimension=self._logits_dimension)[SEP]File <*>python3.6/site-packages/tensorflow/python/estimator/canned/head.py, line 305, in _check_dense_labels_match_logits_and_reshape labels = sparse_tensor.convert_to_tensor_or_sparse_tensor(labels)[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/sparse_tensor.py, line 279, in convert_to_tensor_or_sparse_tensor value, dtype=dtype, name=name)[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/ops.py, line 1146, in internal_convert_to_tensor ret = conversion_func(value, dtype=dtype, name=name, as_ref=as_ref)[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/constant_op.py, line 229, in _constant_tensor_conversion_function return constant(v, dtype=dtype, name=name)[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/constant_op.py, line 208, in constant value, dtype=dtype, shape=shape, verify_shape=verify_shape))[SEP]File <*>python3.6/site-packages/tensorflow/python/framework/tensor_util.py, line 531, in make_tensor_proto ""supported type."" % (type(values), values))[SEP]TypeError: Failed to convert object of type <class 'dict'> to Tensor. Contents: {'DispositionSoldAmount': <tf.Tensor 'random_shuffle_queue_DequeueMany:4' shape=(128,) dtype=float64>}. Consider casting elements to a supported type.",,
