Templates,label
"File tSNE-images.py, line 95, in <module> run_tsne(images_path, output_path, tsne_dimensions, tsne_perplexity, tsne_learning_rate) File tSNE-images.py, line 75, in run_tsne images, pca_features = analyze_images(images_path) File tSNE-images.py, line 50, in analyze_images feat_extractor = Model(inputs=model.input, outputs=model.get_layer(""fc2"").output) File <*>python3.6/site-packages/keras/legacy/interfaces.py, line 91, in wrapper return func(*args, **kwargs) File <*>python3.6/site-packages/keras/engine/network.py, line 91, in __init__ self._init_graph_network(*args, **kwargs) File <*>python3.6/site-packages/keras/engine/network.py, line 251, in _init_graph_network input_shapes=[x._keras_shape for x in self.inputs], File <*>python3.6/site-packages/keras/engine/network.py, line 251, in <listcomp> input_shapes=[x._keras_shape for x in self.inputs], AttributeError: 'Tensor' object has no attribute '_keras_shape'",1
"File [FILE], line 2, in <module>() from keras.utils import model_to_dot ImportError: cannot import name 'model_to_dot'",1
"File <input>, line 3, in <module> [CODE] AttributeError: 'Tensor' object has no attribute '_keras_shape'",1
"File <*>python3.6/site-packages/tensorflow/python/framework/tensor_util.py, line 527, in make_tensor_proto str_values = [compat.as_bytes(x) for x in proto_values] File <*>python3.6/site-packages/tensorflow/python/framework/tensor_util.py, line 527, in <listcomp> str_values = [compat.as_bytes(x) for x in proto_values] File <*>python3.6/site-packages/tensorflow/python/util/compat.py, line 61, in as_bytes (bytes_or_text,)) TypeError: Expected binary or unicode string, got {'DispositionSoldAmount': <tf.Tensor 'random_shuffle_queue_DequeueMany:4' shape=(128,) dtype=float64>}",1
"File tuto.py, line 85, in <module> estimator.train(input_fn=get_input_fn(num_epochs=None,n_batch = 128,shuffle=True),steps=1000) File <*>python3.6/site-packages/tensorflow/python/estimator/estimator.py, line 354, in train loss = self._train_model(input_fn, hooks, saving_listeners) File <*>python3.6/site-packages/tensorflow/python/estimator/estimator.py, line 1207, in _train_model return self._train_model_default(input_fn, hooks, saving_listeners) File <*>python3.6/site-packages/tensorflow/python/estimator/estimator.py, line 1237, in _train_model_default features, labels, model_fn_lib.ModeKeys.TRAIN, self.config) File <*>python3.6/site-packages/tensorflow/python/estimator/estimator.py, line 1195, in _call_model_fn model_fn_results = self._model_fn(features=features, **kwargs) File <*>python3.6/site-packages/tensorflow/python/estimator/canned/, line 537, in _model_fn sparse_combiner=sparse_combiner) File <*>python3.6/site-packages/tensorflow/python/estimator/canned/, line 215, in _linear_model_fn logits=logits) File <*>python3.6/site-packages/tensorflow/python/estimator/canned/head.py, line 239, in create_estimator_spec regularization_losses)) File <*>python3.6/site-packages/tensorflow/python/estimator/canned/head.py, line 1482, in _create_tpu_estimator_spec features=features, mode=mode, logits=logits, labels=labels) File <*>python3.6/site-packages/tensorflow/python/estimator/canned/head.py, line 1381, in create_loss expected_labels_dimension=self._logits_dimension) File <*>python3.6/site-packages/tensorflow/python/estimator/canned/head.py, line 305, in _check_dense_labels_match_logits_and_reshape labels = sparse_tensor.convert_to_tensor_or_sparse_tensor(labels) File <*>python3.6/site-packages/tensorflow/python/framework/sparse_tensor.py, line 279, in convert_to_tensor_or_sparse_tensor value, dtype=dtype, name=name) File <*>python3.6/site-packages/tensorflow/python/framework/ops.py, line 1146, in internal_convert_to_tensor ret = conversion_func(value, dtype=dtype, name=name, as_ref=as_ref) File <*>python3.6/site-packages/tensorflow/python/framework/constant_op.py, line 229, in _constant_tensor_conversion_function return constant(v, dtype=dtype, name=name) File <*>python3.6/site-packages/tensorflow/python/framework/constant_op.py, line 208, in constant value, dtype=dtype, shape=shape, verify_shape=verify_shape)) File <*>python3.6/site-packages/tensorflow/python/framework/tensor_util.py, line 531, in make_tensor_proto ""supported type."" % (type(values), values)) TypeError: Failed to convert object of type <class 'dict'> to Tensor. Contents: {'DispositionSoldAmount': <tf.Tensor 'random_shuffle_queue_DequeueMany:4' shape=(128,) dtype=float64>}. Consider casting elements to a supported type.",1
"File <*>/test_callback.py, line 34, in <module> model.evaluate_generator(generator=test_generator, steps=STEP_SIZE_TEST, callbacks=[test_callback]) File <*>python3.6/site-packages/keras/legacy/interfaces.py, line 91, in wrapper return func(*args, **kwargs) TypeError: evaluate_generator() got an unexpected keyword argument 'callbacks'",1
"File <*>python3.6/dist-packages/tensorflow/python/pywrap_tensorflow.py, line 58, in <module> from tensorflow.python.pywrap_tensorflow_internal import * File <*>python3.6/dist-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 28, in <module> _pywrap_tensorflow_internal = swig_import_helper() File <*>python3.6/dist-packages/tensorflow/python/pywrap_tensorflow_internal.py, line 24, in swig_import_helper _mod = imp.load_module('_pywrap_tensorflow_internal', fp, pathname, description) File <*>python3.6/imp.py, line 243, in load_module return load_dynamic(name, filename, file) File <*>python3.6/imp.py, line 343, in load_dynamic return _load(spec) ImportError: libcublas.so.10.0: cannot open shared object file: No such file or directory",1
"File [FILE], line 2, in () model = InceptionV3(include_top=True,weights='imagenet') File <*>python3.6/site-packages/keras/applications/__init__.py, line 28, in wrapper(*args, **kwargs) return base_fun(*args, **kwargs) File <*>python3.6/site-packages/keras/applications/inception_v3.py, line 11, in InceptionV3(*args, **kwargs) return inception_v3.InceptionV3(*args, **kwargs) File <*>python3.6/site-packages/keras_applications/inception_v3.py, line 157, in InceptionV3(include_top, weights, input_tensor, input_shape, pooling, classes, **kwargs) img_input = layers.Input(shape=input_shape) File <*>python3.6/site-packages/keras/engine/input_layer.py, line 178, in Input(shape, batch_shape, name, dtype, sparse, tensor) input_tensor=tensor) File <*>python3.6/site-packages/keras/legacy/interfaces.py, line 91, in wrapper(*args, **kwargs) return func(*args, **kwargs) File <*>python3.6/site-packages/keras/engine/input_layer.py, line 39, in __init__(self, input_shape, batch_size, batch_input_shape, dtype, input_tensor, sparse, name) name = prefix + '_' + str(K.get_uid(prefix)) File <*>python3.6/site-packages/keras/backend/tensorflow_backend.py, line 74, in get_uid(prefix) graph = tf.get_default_graph() AttributeError: module 'tensorflow' has no attribute 'get_default_graph'",1
"File <*>/train.py, line 326, in <module> batch_size=params.batch_size, is_binary=params.is_b_binary) File <*>/models.py, line 378, in g_unet i = Input(shape=(in_ch, 512, 512)) File <*>/site-packages/keras/engine/input_layer.py, line 178, in Input input_tensor=tensor) File <*>/site-packages/keras/legacy/interfaces.py, line 91, in wrapper return func(*args, **kwargs) File <*>/site-packages/keras/engine/input_layer.py, line 39, in __init__ name = prefix + '_' + str(K.get_uid(prefix)) File <*>/site-packages/keras/backend/tensorflow_backend.py, line 74, in get_uid graph = tf.get_default_graph() AttributeError: module 'tensorflow' has no attribute 'get_default_graph'",1
"File <*>/train.py, line 7, in <module> import models as m File <*>/models.py, line 25, in <module> K.set_image_dim_ordering('th') AttributeError: module 'tensorflow.python.keras.api._v2.keras.backend' has no attribute 'set_image_dim_ordering'",1
"File model_main.py, line 26, in <module> from object_detection import model_lib File <*>/site-packages/object_detection-0.1-py3.7.egg/object_detection/model_lib.py, line 28, in <module> from object_detection import eval_util File <*>/site-packages/object_detection-0.1-py3.7.egg/object_detection/eval_util.py, line 35, in <module> slim = tf.contrib.slim File <*>/site-packages/tensorflow/python/util/lazy_loader.py, line 62, in __getattr__ module = self._load() File <*>/site-packages/tensorflow/python/util/lazy_loader.py, line 45, in _load module = importlib.import_module(self.__name__) File <*>/__init__.py, line 127, in import_module return _bootstrap._gcd_import(name[level:], package, level) File <*>/site-packages/tensorflow/contrib/__init__.py, line 33, in <module> from tensorflow.contrib import compiler File <*>/site-packages/tensorflow/contrib/compiler/__init__.py, line 22, in <module> from tensorflow.contrib.compiler import xla File <*>/site-packages/tensorflow/contrib/compiler/xla.py, line 22, in <module> from tensorflow.python.estimator import model_fn as model_fn_lib File <*>/site-packages/tensorflow/python/estimator/__init__.py, line 26, in <module> from tensorflow_estimator.python import estimator File <*>/site-packages/tensorflow_estimator/python/estimator/__init__.py, line 25, in <module> import tensorflow_estimator.python.estimator.estimator_lib File <*>/site-packages/tensorflow_estimator/python/estimator/estimator_lib.py, line 69, in <module> from tensorflow_estimator.python.estimator.tpu.tpu_estimator import TPUEstimator File <*>/site-packages/tensorflow_estimator/python/estimator/tpu/tpu_estimator.py, line 83, in <module> from tensorflow_estimator.python.estimator import estimator as estimator_lib File <*>/site-packages/tensorflow_estimator/__init__.py, line 8, in <module> from tensorflow_estimator._api.v1 import estimator File <*>/site-packages/tensorflow_estimator/_api/v1/estimator/__init__.py, line 11, in <module> from tensorflow_estimator._api.v1.estimator import tpu File <*>/site-packages/tensorflow_estimator/_api/v1/estimator/tpu/__init__.py, line 8, in <module> from tensorflow_estimator._api.v1.estimator.tpu import experimental File <*>/site-packages/tensorflow_estimator/_api/v1/estimator/tpu/experimental/__init__.py, line 8, in <module> from tensorflow_estimator.python.estimator.tpu._tpu_estimator_embedding import EmbeddingConfigSpec File <*>/site-packages/tensorflow_estimator/python/estimator/tpu/_tpu_estimator_embedding.py, line 32, in <module> from tensorflow.python.tpu import feature_column_v2 as tpu_fc_v2 ImportError: cannot import name 'feature_column_v2' from 'tensorflow.python.tpu' (C:\Users\Rodolfo\AppData\Local\Programs\Python\Python37\lib\site-packages\tensorflow\python\tpu\__init__.py)",1
"File <*>/image.py, line 7, in <module> detector = ObjectDetection() File <*>python3.5/site-packages/imageai/Detection/__init__.py, line 88, in __init__ self.sess = K.get_session() File <*>python3.5/site-packages/keras/backend/tensorflow_backend.py, line 174, in get_session default_session = tf.get_default_session() AttributeError: module 'tensorflow' has no attribute 'get_default_session'",1
"File [FILE], line 28, in () callbacks=callbacks_list File <*>python3.6/dist-packages/tensorflow/python/keras/callbacks.py, line 247, in _call_batch_hook(self, mode, hook, batch, logs) batch_hook = getattr(callback, hook_name) AttributeError: 'ModelCheckpoint' object has no attribute 'on_train_batch_begin'",1
"File [FILE], line 3, in <module> model.add(Embedding(vocabulary_size, embedding_size, input_length=MAXLEN)) File <*>/site-packages/keras/legacy/interfaces.py, line 91, in wrapper(*args, **kwargs) return func(*args, **kwargs) File <*>/site-packages/keras/layers/embeddings.py, line 90, in __init__(self, input_dim, output_dim, embeddings_initializer, embeddings_regularizer, activity_regularizer, embeddings_constraint, mask_zero, input_length, **kwargs) super(Embedding, self).__init__(**kwargs) File <*>/site-packages/keras/engine/base_layer.py, line 132, in __init__(self, **kwargs) name = _to_snake_case(prefix) + '_' + str(K.get_uid(prefix)) File <*>/site-packages/keras/backend/tensorflow_backend.py, line 74, in get_uid(prefix) graph = tf.get_default_graph() AttributeError: module 'tensorflow' has no attribute 'get_default_graph'",1
"File [FILE], line 1, in <module> from tensorflow.python.util.tf_export import keras_export ImportError: cannot import name 'keras_export' from 'tensorflow.python.util.tf_export' (C:\Users\DILAW\Anaconda3\lib\site-packages\tensorflow\python\util\tf_export.py)",1
"File [FILE], line 1, in <module>() plot_model(model, to_file='model_plot.png', show_shapes=True, show_layer_names=True) File <*>python3.6/dist-packages/keras/utils/vis_utils.py, line 132, in plot_model(model, to_file, show_shapes, show_layer_names, rankdir) dot = model_to_dot(model, show_shapes, show_layer_names, rankdir) File <*>python3.6/dist-packages/keras/utils/vis_utils.py, line 109, in model_to_dot(model, show_shapes, show_layer_names, rankdir) for inbound_layer in node.inbound_layers: TypeError: 'InputLayer' object is not iterable",1
"File <*>/Testing.py, line 82, in <module> model.fit(x_train, y_train, batch_size=50, epochs = 3, callbacks= [tensorboard]) File <*>/site-packages/keras/engine/training.py, line 1178, in fit validation_freq=validation_freq) File <*>/site-packages/keras/engine/training_arrays.py, line 125, in fit_loop callbacks.set_model(callback_model) File <*>/site-packages/keras/callbacks.py, line 68, in set_model callback.set_model(model) File <*>/site-packages/tensorflow/python/keras/callbacks.py, line 1509, in set_model if not model.run_eagerly: AttributeError: 'Sequential' object has no attribute 'run_eagerly'",1
"File [FILE], line 4, in <module>() model =load_model('Leavesnet Model.h5') File <*>python3.6/dist-packages/keras/backend/tensorflow_backend.py, line 541, in placeholder(shape, ndim, dtype, sparse, name) x = tf.placeholder(dtype, shape=shape, name=name) AttributeError: module 'tensorflow' has no attribute 'placeholder'",1
